Epoch: 115, Loss: 0.5316, Train: 99.98%, Valid: 68.35%, Test In: 69.41% Test OOD1: 61.67% Test OOD2: 50.35% Test OOD3: 58.78% 
Epoch: 116, Loss: 0.5348, Train: 99.98%, Valid: 68.52%, Test In: 69.55% Test OOD1: 61.28% Test OOD2: 50.46% Test OOD3: 58.66% 
Epoch: 117, Loss: 0.5419, Train: 99.98%, Valid: 68.53%, Test In: 69.69% Test OOD1: 61.20% Test OOD2: 50.52% Test OOD3: 58.63% 
Epoch: 118, Loss: 0.5235, Train: 99.98%, Valid: 68.47%, Test In: 69.73% Test OOD1: 61.26% Test OOD2: 50.58% Test OOD3: 58.70% 
Epoch: 119, Loss: 0.5310, Train: 99.99%, Valid: 68.46%, Test In: 69.70% Test OOD1: 61.13% Test OOD2: 50.66% Test OOD3: 58.72% 
Epoch: 120, Loss: 0.5188, Train: 99.99%, Valid: 68.34%, Test In: 69.60% Test OOD1: 61.44% Test OOD2: 50.61% Test OOD3: 58.86% 
Epoch: 121, Loss: 0.5214, Train: 99.99%, Valid: 68.26%, Test In: 69.54% Test OOD1: 61.62% Test OOD2: 50.59% Test OOD3: 58.96% 
Epoch: 122, Loss: 0.5198, Train: 99.99%, Valid: 68.29%, Test In: 69.51% Test OOD1: 61.38% Test OOD2: 50.62% Test OOD3: 58.90% 
Epoch: 123, Loss: 0.5196, Train: 99.99%, Valid: 68.23%, Test In: 69.51% Test OOD1: 61.52% Test OOD2: 50.53% Test OOD3: 58.94% 
Epoch: 124, Loss: 0.5033, Train: 99.99%, Valid: 68.13%, Test In: 69.46% Test OOD1: 61.34% Test OOD2: 50.54% Test OOD3: 58.76% 
Epoch: 125, Loss: 0.5070, Train: 99.99%, Valid: 68.20%, Test In: 69.46% Test OOD1: 61.21% Test OOD2: 50.55% Test OOD3: 58.68% 
Epoch: 126, Loss: 0.5076, Train: 99.99%, Valid: 68.26%, Test In: 69.44% Test OOD1: 61.47% Test OOD2: 50.51% Test OOD3: 58.79% 
Epoch: 127, Loss: 0.5211, Train: 99.99%, Valid: 68.27%, Test In: 69.43% Test OOD1: 61.77% Test OOD2: 50.50% Test OOD3: 58.94% 
Epoch: 128, Loss: 0.5189, Train: 99.99%, Valid: 68.43%, Test In: 69.45% Test OOD1: 61.46% Test OOD2: 50.59% Test OOD3: 58.78% 
Epoch: 129, Loss: 0.5007, Train: 99.99%, Valid: 68.48%, Test In: 69.48% Test OOD1: 61.50% Test OOD2: 50.58% Test OOD3: 58.78% 
Epoch: 130, Loss: 0.4989, Train: 99.99%, Valid: 68.36%, Test In: 69.43% Test OOD1: 61.53% Test OOD2: 50.60% Test OOD3: 58.79% 
Epoch: 131, Loss: 0.5112, Train: 99.99%, Valid: 68.39%, Test In: 69.41% Test OOD1: 61.20% Test OOD2: 50.70% Test OOD3: 58.67% 
Epoch: 132, Loss: 0.5005, Train: 99.99%, Valid: 68.32%, Test In: 69.48% Test OOD1: 61.65% Test OOD2: 50.64% Test OOD3: 58.88% 
Epoch: 133, Loss: 0.4922, Train: 99.99%, Valid: 68.17%, Test In: 69.44% Test OOD1: 61.84% Test OOD2: 50.61% Test OOD3: 58.88% 
Epoch: 134, Loss: 0.4898, Train: 99.99%, Valid: 68.19%, Test In: 69.42% Test OOD1: 61.41% Test OOD2: 50.67% Test OOD3: 58.70% 
Epoch: 135, Loss: 0.4869, Train: 99.99%, Valid: 68.19%, Test In: 69.39% Test OOD1: 61.48% Test OOD2: 50.60% Test OOD3: 58.64% 
Epoch: 136, Loss: 0.4872, Train: 99.99%, Valid: 68.20%, Test In: 69.38% Test OOD1: 61.22% Test OOD2: 50.52% Test OOD3: 58.37% 
Epoch: 137, Loss: 0.4724, Train: 100.00%, Valid: 68.19%, Test In: 69.26% Test OOD1: 61.17% Test OOD2: 50.53% Test OOD3: 58.26% 
Epoch: 138, Loss: 0.4837, Train: 100.00%, Valid: 68.31%, Test In: 69.38% Test OOD1: 61.64% Test OOD2: 50.50% Test OOD3: 58.49% 
