Epoch: 90, Loss: 0.2258, Train: 99.96%, Valid: 66.96%, Test In: 68.60% Test OOD1: 60.15% Test OOD2: 51.07% Test OOD3: 57.86% 
Epoch: 91, Loss: 0.2057, Train: 99.96%, Valid: 66.96%, Test In: 68.65% Test OOD1: 60.38% Test OOD2: 51.10% Test OOD3: 58.08% 
Epoch: 92, Loss: 0.2226, Train: 99.96%, Valid: 66.90%, Test In: 68.60% Test OOD1: 60.60% Test OOD2: 51.06% Test OOD3: 58.16% 
Epoch: 93, Loss: 0.2042, Train: 99.96%, Valid: 66.98%, Test In: 68.68% Test OOD1: 60.71% Test OOD2: 51.10% Test OOD3: 58.26% 
Epoch: 94, Loss: 0.2034, Train: 99.97%, Valid: 66.92%, Test In: 68.75% Test OOD1: 60.61% Test OOD2: 51.08% Test OOD3: 58.22% 
Epoch: 95, Loss: 0.2117, Train: 99.97%, Valid: 66.80%, Test In: 68.63% Test OOD1: 60.52% Test OOD2: 51.02% Test OOD3: 58.08% 
Epoch: 96, Loss: 0.1976, Train: 99.97%, Valid: 66.78%, Test In: 68.48% Test OOD1: 60.31% Test OOD2: 51.02% Test OOD3: 57.94% 
Epoch: 97, Loss: 0.2014, Train: 99.98%, Valid: 66.92%, Test In: 68.50% Test OOD1: 60.06% Test OOD2: 51.00% Test OOD3: 57.93% 
Epoch: 98, Loss: 0.2054, Train: 99.98%, Valid: 66.89%, Test In: 68.40% Test OOD1: 60.46% Test OOD2: 50.88% Test OOD3: 58.03% 
Epoch: 99, Loss: 0.2066, Train: 99.98%, Valid: 67.01%, Test In: 68.40% Test OOD1: 60.58% Test OOD2: 50.83% Test OOD3: 58.16% 
Epoch: 100, Loss: 0.1956, Train: 99.99%, Valid: 67.14%, Test In: 68.47% Test OOD1: 60.30% Test OOD2: 50.91% Test OOD3: 58.12% 
Epoch: 101, Loss: 0.2055, Train: 99.99%, Valid: 67.03%, Test In: 68.52% Test OOD1: 60.58% Test OOD2: 50.82% Test OOD3: 58.18% 
Epoch: 102, Loss: 0.1925, Train: 99.99%, Valid: 67.10%, Test In: 68.59% Test OOD1: 60.45% Test OOD2: 50.89% Test OOD3: 58.15% 
Epoch: 103, Loss: 0.1899, Train: 99.99%, Valid: 67.13%, Test In: 68.66% Test OOD1: 60.44% Test OOD2: 50.97% Test OOD3: 58.25% 
Epoch: 104, Loss: 0.1995, Train: 99.99%, Valid: 66.92%, Test In: 68.47% Test OOD1: 60.76% Test OOD2: 50.78% Test OOD3: 58.26% 
Epoch: 105, Loss: 0.1827, Train: 100.00%, Valid: 66.84%, Test In: 68.33% Test OOD1: 60.66% Test OOD2: 50.80% Test OOD3: 58.18% 
